Lambda	b	b0	p	w
51919.500000	-1.786252	0.000000	0.000031	-0.003010
51923.699219	-0.156617	0.000000	0.000288	-0.000917
51927.800781	0.895429	0.000000	0.000364	0.000467
51931.898437	1.251602	0.000000	0.000269	0.000980
51936.101562	1.252420	0.000000	0.000215	0.001126
51940.199219	1.073474	0.000000	0.000149	0.001047
51944.300781	0.918474	0.000000	0.000009	0.001029
51948.398437	0.756505	0.000000	-0.000074	0.000965
51952.500000	0.573519	0.000000	-0.000050	0.000783
51956.601562	0.507156	0.000000	-0.000018	0.000712
51960.601562	0.511212	0.000000	0.000093	0.000726
51964.699219	0.469096	0.000000	0.000145	0.000680
51968.800781	0.515245	0.000000	0.000211	0.000765
51972.800781	0.487599	0.000000	0.000133	0.000725
51976.800781	0.556039	0.000000	0.000206	0.000851
51980.898437	0.617834	0.000000	0.000291	0.000893
51984.898437	0.621930	0.000000	0.000276	0.000860
51988.898437	0.655763	0.000000	0.000315	0.000895
51992.898437	0.771747	0.000000	0.000497	0.001035
51996.898437	0.846620	0.000000	0.000507	0.001144
52000.898437	0.967763	0.000000	0.000487	0.001314
52004.898437	0.990180	0.000000	0.000616	0.001321
52008.898437	0.805905	0.000000	0.000800	0.001048
52012.898437	0.707237	0.000000	0.000978	0.000947
52016.898437	0.549700	0.000000	0.001009	0.000728
52020.800781	0.381397	0.000000	0.000820	0.000374
52024.800781	0.519585	0.000000	0.000478	0.000483
52028.699219	0.656732	0.000000	0.000346	0.000678
52032.699219	0.592978	0.000000	0.000545	0.000607
52036.601562	0.508844	0.000000	0.000648	0.000575
52040.500000	0.341645	0.000000	0.000682	0.000429
52044.398437	0.042651	0.000000	0.000724	-0.000032
52048.398437	0.040998	0.000000	0.000501	-0.000034
52052.300781	0.058497	0.000000	0.000267	0.000019
52056.199219	0.068673	0.000000	0.000230	-0.000008
52060.101562	0.223270	0.000000	0.000159	0.000164
52063.898437	0.270459	0.000000	0.000292	0.000236
52067.800781	0.171219	0.000000	0.000484	0.000081
52071.699219	0.008198	0.000000	0.000274	-0.000129
52075.601562	-0.155681	0.000000	-0.000087	-0.000429
52079.398437	-0.243416	0.000000	-0.000374	-0.000689
52083.300781	-0.051245	0.000000	-0.000319	-0.000406
52087.199219	0.014629	0.000000	-0.000007	-0.000269
52091.000000	-0.131974	0.000000	0.000093	-0.000512
52094.898437	-0.253385	0.000000	0.000260	-0.000630
52098.699219	-0.303801	0.000000	0.000313	-0.000620
52102.500000	-0.130744	0.000000	0.000330	-0.000261
52106.398437	-0.002169	0.000000	0.000118	-0.000055
52110.199219	0.127188	0.000000	-0.000075	0.000134
52114.000000	0.128751	0.000000	-0.000388	0.000041
52117.898437	0.054896	0.000000	-0.000351	-0.000210
52121.699219	0.042795	0.000000	0.000025	-0.000115
52125.500000	-0.010156	0.000000	0.000161	-0.000032
52129.300781	-0.170712	0.000000	0.000102	-0.000282
52133.101562	-0.177841	0.000000	-0.000003	-0.000281
52136.898437	-0.240505	0.000000	-0.000310	-0.000397
52140.699219	-0.384641	0.000000	-0.000414	-0.000769
52144.500000	-0.217721	0.000000	-0.000083	-0.000426
52148.300781	-0.286464	0.000000	0.000048	-0.000387
52152.101562	-0.040737	0.000000	0.000136	0.000303
52155.898437	-0.142245	0.000000	-0.000284	0.000323
52159.699219	-1.058594	0.000000	-0.000813	-0.001028
52163.500000	-1.893118	0.000000	-0.001491	-0.002334
52167.300781	-1.835835	0.000000	-0.001403	-0.002351
52171.101562	-1.460484	0.000000	-0.001349	-0.001791
52174.898437	-0.305734	0.000000	-0.001136	0.000431
52178.601562	-0.135686	0.000000	-0.001560	0.000675
52182.398437	-1.145519	0.000000	-0.001927	-0.000869
52186.199219	-2.109557	0.000000	-0.002647	-0.002060
52190.000000	-2.228999	0.000000	-0.002122	-0.001889
52193.800781	-0.943332	0.000000	-0.001700	-0.000053
52197.601562	0.084427	0.000000	-0.002118	0.001384
52201.398437	0.490247	0.000000	-0.000446	0.001631
6415.859863	-0.009913	0.000000	0.000030	-0.000026
6421.859863	-0.008987	0.000000	0.000059	-0.000128
6427.859863	-0.009072	0.000000	0.000016	-0.000243
6433.850098	-0.054902	0.000000	-0.000086	-0.000279
6439.819824	-0.032770	0.000000	-0.000152	-0.000171
6445.779785	0.090759	0.000000	-0.000093	0.000177
6451.729980	0.005736	0.000000	-0.000071	0.000190
6457.669922	-0.080540	0.000000	-0.000131	-0.000011
6463.600098	-0.024001	0.000000	-0.000057	-0.000001
6469.510254	-0.028512	0.000000	0.000068	-0.000000
6475.410156	0.030232	0.000000	0.000108	0.000024
6481.299805	0.049390	0.000000	0.000153	0.000036
6487.180176	-0.021264	0.000000	0.000106	0.000004
6493.049805	-0.058839	0.000000	-0.000054	-0.000032
6498.899902	0.001510	0.000000	-0.000048	0.000069
6504.750000	0.033500	0.000000	-0.000034	0.000104
6510.580078	0.013739	0.000000	-0.000069	0.000037
6516.399902	-0.041097	0.000000	-0.000053	-0.000034
6522.200195	-0.009368	0.000000	-0.000015	0.000060
6528.000000	-0.020260	0.000000	0.000004	0.000000
6533.779785	-0.005628	0.000000	0.000059	-0.000013
6539.549805	0.040804	0.000000	0.000045	0.000015
6545.310059	0.006323	0.000000	0.000043	-0.000030
6551.049805	-0.031839	0.000000	0.000011	-0.000052
6556.779785	-0.023145	0.000000	-0.000042	-0.000011
6562.500000	-0.014502	0.000000	-0.000028	0.000014
6568.209961	0.017953	0.000000	0.000045	0.000061
6573.910156	0.024590	0.000000	0.000118	0.000059
6579.589844	0.000547	0.000000	0.000079	0.000037
6585.260254	-0.044762	0.000000	-0.000030	-0.000037
6590.919922	-0.021736	0.000000	-0.000035	-0.000041
6596.569824	0.028585	0.000000	0.000001	-0.000019
6602.200195	0.073610	0.000000	0.000027	0.000038
6607.819824	0.051464	0.000000	0.000057	0.000037
6613.430176	0.033200	0.000000	0.000018	0.000039
6619.029785	-0.025745	0.000000	-0.000017	-0.000022
6624.609863	-0.055968	0.000000	0.000051	-0.000066
6630.180176	-0.014436	0.000000	0.000056	-0.000013
6635.739746	-0.004240	0.000000	0.000057	0.000024
6641.279785	0.006118	0.000000	0.000031	0.000056
6646.819824	0.019630	0.000000	-0.000037	0.000076
6652.339844	0.014961	0.000000	-0.000029	0.000052
6657.839844	-0.010373	0.000000	-0.000043	-0.000027
6663.339844	-0.011114	0.000000	-0.000024	-0.000080
6668.819824	0.018156	0.000000	0.000059	-0.000044
6674.290039	-0.005743	0.000000	0.000037	-0.000073
6679.739746	-0.048105	0.000000	-0.000029	-0.000122
6685.180176	-0.117710	0.000000	-0.000128	-0.000214
6690.609863	-0.145387	0.000000	-0.000223	-0.000258
6696.029785	-0.071371	0.000000	-0.000196	-0.000148
6701.430176	0.003971	0.000000	-0.000125	0.000012
6706.819824	0.067160	0.000000	-0.000018	0.000175
6712.200195	0.068205	0.000000	0.000037	0.000145
6717.560059	0.016728	0.000000	0.000088	0.000047
6722.919922	0.014428	0.000000	0.000069	0.000008
6728.250000	0.055270	0.000000	0.000048	0.000051
6733.580078	0.063894	0.000000	0.000032	0.000087
6738.890137	0.031456	0.000000	0.000010	0.000042
6744.189941	0.011589	0.000000	0.000007	-0.000010
6749.470215	0.002233	0.000000	0.000028	-0.000037
6754.739746	0.007098	0.000000	-0.000004	-0.000021
6760.000000	0.005560	0.000000	-0.000029	-0.000020
6765.239746	0.008802	0.000000	-0.000050	-0.000010
6770.470215	0.025681	0.000000	-0.000078	0.000043
6775.689941	0.022501	0.000000	-0.000009	0.000072
6780.899902	0.010608	0.000000	0.000011	0.000052
6786.089844	0.001138	0.000000	-0.000003	0.000016
6791.260254	-0.012681	0.000000	0.000040	-0.000011
6796.430176	0.009132	0.000000	0.000079	0.000019
6801.580078	0.008791	0.000000	0.000069	0.000007
6806.709961	-0.012667	0.000000	0.000033	-0.000009
6811.839844	-0.028835	0.000000	-0.000021	-0.000063
6816.939941	-0.013338	0.000000	-0.000038	-0.000052
6822.040039	-0.008605	0.000000	-0.000030	-0.000006
6827.120117	0.003219	0.000000	0.000038	0.000034
6832.189941	0.028789	0.000000	0.000085	0.000060
6837.239746	0.036516	0.000000	0.000000	0.000057
6842.279785	0.043559	0.000000	-0.000042	0.000067
6847.310059	0.068399	0.000000	-0.000016	0.000093
6852.319824	0.001288	0.000000	-0.000019	0.000012
6857.319824	-0.068527	0.000000	0.000043	-0.000067
6862.299805	-0.042292	0.000000	0.000120	-0.000027
6867.270020	0.017886	0.000000	0.000100	0.000049
6872.229980	0.034123	0.000000	0.000053	0.000061
6877.169922	0.015240	0.000000	0.000001	0.000032
6882.100098	-0.018460	0.000000	-0.000059	-0.000036
6887.010254	-0.093857	0.000000	-0.000085	-0.000145
6891.910156	-0.032869	0.000000	-0.000101	-0.000070
6896.799805	0.037760	0.000000	-0.000081	0.000018
6901.669922	-0.000895	0.000000	-0.000014	-0.000021
6906.529785	-0.009157	0.000000	0.000082	0.000001
6911.370117	-0.002880	0.000000	0.000114	0.000021
6916.200195	-0.016555	0.000000	0.000044	0.000019
6921.010254	0.001657	0.000000	-0.000053	0.000016
6925.810059	0.009135	0.000000	-0.000048	-0.000016
6930.600098	-0.057144	0.000000	-0.000012	-0.000108
6935.370117	-0.017815	0.000000	0.000023	-0.000017
6940.129883	-0.002456	0.000000	-0.000007	-0.000009
6944.870117	0.009245	0.000000	-0.000062	0.000016
6949.600098	0.020693	0.000000	0.000008	0.000076
6954.310059	-0.004088	0.000000	0.000072	0.000023
6959.010254	-0.050866	0.000000	-0.000040	-0.000048
6963.700195	-0.016692	0.000000	-0.000071	0.000011
6968.370117	0.026805	0.000000	0.000010	0.000057
6973.020020	0.005345	0.000000	0.000111	0.000048
6977.660156	0.047240	0.000000	0.000139	0.000089
6982.290039	0.068789	0.000000	0.000014	0.000082
6986.899902	-0.120096	0.000000	-0.000118	-0.000187
6991.500000	-0.168090	0.000000	-0.000055	-0.000206
6996.080078	-0.035169	0.000000	0.000146	0.000129
61000.601562	0.112281	0.000000	0.000095	0.000344
61005.199219	0.205269	0.000000	-0.000123	0.000269
61009.699219	-0.043651	0.000000	-0.000115	0.000093
61014.199219	-0.206481	0.000000	0.000108	-0.000249
61081.199219	0.078678	0.000000	0.000308	-0.000780
61086.601562	0.301498	0.000000	0.000323	-0.000650
61092.000000	0.295670	0.000000	0.000005	-0.000124
61097.300781	0.060162	0.000000	-0.000306	0.000062
61102.699219	-0.309257	0.000000	-0.000293	0.000402
61108.101562	-0.328972	0.000000	-0.000152	0.000524
61113.398437	-0.035604	0.000000	-0.000035	0.000071
61118.699219	0.034607	0.000000	-0.000031	-0.000140
61124.000000	-0.038204	0.000000	-0.000064	-0.000054
61129.300781	-0.024053	0.000000	0.000005	-0.000015
61134.601562	-0.020720	0.000000	-0.000003	-0.000020
61139.898437	-0.000142	0.000000	-0.000013	0.000002
61145.199219	-0.002864	0.000000	-0.000054	-0.000010
61150.398437	0.051308	0.000000	-0.000056	0.000070
61155.699219	0.048661	0.000000	-0.000031	0.000080
61160.898437	0.053072	0.000000	0.000013	0.000082
61166.199219	0.036411	0.000000	0.000047	0.000054
61171.398437	0.041975	0.000000	0.000073	0.000067
61176.601562	0.033068	0.000000	0.000080	0.000049
61181.800781	0.021376	0.000000	0.000050	0.000037
61187.000000	0.001970	0.000000	-0.000006	-0.000004
61192.199219	-0.003125	0.000000	-0.000030	-0.000014
61197.398437	-0.030098	0.000000	-0.000051	-0.000050
61202.500000	-0.026381	0.000000	-0.000046	-0.000050
61207.699219	-0.039059	0.000000	-0.000047	-0.000070
61212.800781	-0.030116	0.000000	-0.000011	-0.000062
61218.000000	-0.020056	0.000000	0.000007	-0.000032
61223.101562	-0.019761	0.000000	0.000000	-0.000033
61228.300781	-0.011875	0.000000	-0.000008	-0.000028
61233.398437	0.036912	0.000000	0.000028	0.000049
61238.500000	0.029239	0.000000	0.000044	0.000022
61243.601562	0.026953	0.000000	0.000061	0.000050
61248.699219	0.014414	0.000000	0.000034	0.000039
61253.800781	-0.006395	0.000000	0.000007	0.000000
61258.898437	-0.026284	0.000000	-0.000021	-0.000028
61263.898437	-0.016047	0.000000	-0.000042	-0.000025
61269.000000	0.002271	0.000000	-0.000014	-0.000005
61274.101562	0.000971	0.000000	-0.000004	-0.000004
61279.101562	-0.004338	0.000000	-0.000007	-0.000017
61284.199219	-0.005587	0.000000	0.000007	-0.000024
61289.199219	0.008283	0.000000	0.000028	0.000010
61294.300781	0.001596	0.000000	-0.000012	0.000021
61299.300781	-0.008178	0.000000	-0.000012	0.000009
61304.300781	-0.019344	0.000000	-0.000054	-0.000027
61309.300781	-0.008962	0.000000	-0.000054	-0.000019
61314.300781	-0.002194	0.000000	-0.000041	-0.000018
61319.398437	-0.007355	0.000000	-0.000023	-0.000029
61324.398437	0.012435	0.000000	-0.000026	0.000007
61329.300781	0.033934	0.000000	-0.000003	0.000043
61334.300781	0.024091	0.000000	-0.000009	0.000035
61339.300781	0.024309	0.000000	-0.000006	0.000052
61344.300781	-0.016191	0.000000	-0.000001	-0.000016
61349.300781	-0.055164	0.000000	-0.000011	-0.000066
61354.199219	-0.055438	0.000000	-0.000024	-0.000069
61359.199219	-0.021449	0.000000	-0.000014	-0.000007
61364.101562	-0.018650	0.000000	0.000006	-0.000013
61369.101562	0.009286	0.000000	0.000022	0.000027
61374.000000	0.012012	0.000000	0.000006	0.000022
61379.000000	-0.037017	0.000000	-0.000049	-0.000043
61383.898437	-0.075570	0.000000	-0.000108	-0.000085
61388.800781	-0.013066	0.000000	-0.000082	0.000021
61393.800781	0.066745	0.000000	-0.000007	0.000106
61398.699219	0.074788	0.000000	0.000052	0.000098
61403.601562	0.011041	0.000000	0.000049	0.000002
61408.500000	-0.122081	0.000000	0.000022	-0.000163
61413.398437	-0.170789	0.000000	0.000008	-0.000238
61418.300781	-0.016769	0.000000	0.000085	-0.000053
61423.199219	0.196681	0.000000	0.000169	0.000195
61428.101562	0.260277	0.000000	0.000146	0.000266
61432.898437	0.210677	0.000000	0.000084	0.000207
61437.800781	0.083146	0.000000	-0.000008	0.000097
61442.699219	-0.007104	0.000000	-0.000055	0.000007
61447.500000	-0.005463	0.000000	-0.000050	0.000013
61452.398437	-0.011455	0.000000	-0.000023	-0.000007
61457.300781	-0.059836	0.000000	-0.000001	-0.000061
61462.101562	-0.093698	0.000000	0.000011	-0.000104
61466.898437	-0.093366	0.000000	0.000006	-0.000109
61471.800781	-0.089321	0.000000	-0.000007	-0.000106
61476.601562	-0.031274	0.000000	-0.000027	-0.000031
61481.398437	-0.036707	0.000000	-0.000026	-0.000057
61486.300781	-0.019152	0.000000	-0.000011	-0.000036
61491.101562	-0.026197	0.000000	-0.000013	-0.000064
61495.898437	-0.021001	0.000000	0.000024	-0.000042
61500.699219	0.000286	0.000000	0.000010	-0.000002
61505.500000	0.008698	0.000000	-0.000020	0.000035
61510.300781	0.028708	0.000000	0.000003	0.000070
61515.101562	0.007175	0.000000	0.000014	0.000020
61519.898437	-0.017745	0.000000	0.000028	-0.000049
61524.699219	-0.015721	0.000000	0.000047	-0.000034
61529.398437	-0.022316	0.000000	0.000023	-0.000039
61534.199219	-0.005525	0.000000	0.000005	-0.000003
61539.000000	0.022026	0.000000	0.000012	0.000041
61543.699219	0.026717	0.000000	-0.000025	0.000027
61548.500000	0.012629	0.000000	-0.000040	0.000008
61553.199219	0.010367	0.000000	-0.000010	-0.000002
61558.000000	-0.004659	0.000000	0.000024	-0.000014
61562.699219	-0.029868	0.000000	-0.000009	-0.000053
61567.398437	-0.022228	0.000000	-0.000039	-0.000038
61572.101562	-0.001525	0.000000	-0.000037	-0.000007
61576.898437	0.035947	0.000000	0.000019	0.000061
61581.601562	0.020294	0.000000	0.000001	0.000041
61586.300781	0.007458	0.000000	0.000016	0.000004
61591.000000	-0.013733	0.000000	-0.000008	-0.000022
61595.699219	0.004899	0.000000	-0.000038	0.000009
61600.398437	0.032279	0.000000	-0.000011	0.000051
61605.101562	0.041921	0.000000	0.000034	0.000068
61609.699219	0.006204	0.000000	0.000007	-0.000000
61614.398437	-0.016068	0.000000	-0.000008	-0.000038
61619.101562	0.012436	0.000000	0.000007	0.000026
61623.699219	0.021552	0.000000	-0.000017	0.000055
61628.398437	0.014730	0.000000	-0.000018	0.000051
61633.000000	-0.007515	0.000000	-0.000031	-0.000005
61637.699219	-0.005986	0.000000	-0.000020	-0.000020
61642.300781	-0.003618	0.000000	0.000005	-0.000034
61646.898437	0.013773	0.000000	0.000035	0.000005
61651.500000	0.016390	0.000000	0.000040	0.000026
61656.199219	0.015174	0.000000	0.000023	0.000040
61660.800781	0.031424	0.000000	0.000031	0.000073
61665.398437	0.007852	0.000000	0.000019	0.000023
61670.000000	-0.002214	0.000000	0.000006	0.000007
61674.500000	-0.044882	0.000000	-0.000002	-0.000064
61679.101562	-0.046164	0.000000	-0.000007	-0.000063
61683.699219	-0.054295	0.000000	-0.000028	-0.000077
61688.300781	-0.046126	0.000000	-0.000028	-0.000052
61692.800781	-0.035163	0.000000	-0.000034	-0.000044
61697.398437	-0.007001	0.000000	-0.000015	-0.000001
61701.898437	0.010432	0.000000	0.000005	0.000017
61706.500000	-0.000939	0.000000	-0.000018	-0.000010
61711.000000	0.006277	0.000000	-0.000021	0.000014
61715.500000	-0.009980	0.000000	-0.000008	-0.000003
61720.000000	-0.004507	0.000000	0.000010	0.000009
61724.601562	-0.019219	0.000000	-0.000009	-0.000017
61729.101562	0.008329	0.000000	0.000031	0.000019
61733.601562	0.053326	0.000000	0.000047	0.000057
61738.101562	0.080508	0.000000	0.000043	0.000088
61742.500000	0.092735	0.000000	0.000039	0.000112
61747.000000	0.047531	0.000000	0.000040	0.000071
61751.500000	-0.026978	0.000000	-0.000024	-0.000027
61755.898437	-0.085325	0.000000	-0.000060	-0.000118
61760.398437	-0.084763	0.000000	-0.000058	-0.000126
61764.800781	-0.035794	0.000000	-0.000041	-0.000064
61769.300781	-0.000802	0.000000	-0.000004	-0.000003
61773.699219	0.040759	0.000000	0.000029	0.000060
61778.101562	0.046299	0.000000	0.000035	0.000065
61782.500000	0.030886	0.000000	0.000046	0.000042
61786.898437	0.000379	0.000000	0.000028	-0.000004
61791.300781	-0.030101	0.000000	0.000009	-0.000038
61795.699219	-0.042501	0.000000	0.000014	-0.000070
61800.101562	-0.016812	0.000000	-0.000012	-0.000039
61804.500000	-0.010256	0.000000	-0.000038	-0.000016
61808.898437	-0.050629	0.000000	-0.000033	-0.000077
61813.199219	-0.022652	0.000000	-0.000009	-0.000035
61817.601562	0.014830	0.000000	-0.000004	0.000033
61821.898437	0.040643	0.000000	0.000024	0.000065
61826.199219	0.035405	0.000000	0.000024	0.000052
61830.601562	-0.005437	0.000000	-0.000014	-0.000017
61834.898437	-0.008208	0.000000	0.000011	0.000000
61839.199219	-0.000538	0.000000	0.000015	0.000017
61843.500000	0.024751	0.000000	-0.000003	0.000055
61847.800781	0.041434	0.000000	0.000014	0.000086
61852.101562	0.023873	0.000000	0.000017	0.000049
61856.398437	0.019437	0.000000	0.000023	0.000049
61860.601562	0.017890	0.000000	0.000032	0.000056
61864.898437	0.002977	0.000000	0.000020	0.000032
61869.101562	-0.020568	0.000000	-0.000017	0.000018
61873.398437	0.002793	0.000000	-0.000016	0.000089
61877.601562	0.007359	0.000000	0.000032	0.000095
61881.898437	-0.018790	0.000000	0.000038	0.000049
61886.101562	-0.039614	0.000000	0.000016	-0.000014
61890.300781	-0.110048	0.000000	-0.000022	-0.000174
61894.500000	-0.179713	0.000000	-0.000084	-0.000308
61898.699219	-0.225897	0.000000	-0.000113	-0.000406
61902.898437	-0.213050	0.000000	-0.000078	-0.000398
61907.000000	-0.105578	0.000000	-0.000036	-0.000266
61911.199219	0.076477	0.000000	0.000034	0.000014
61915.398437	0.240597	0.000000	0.000079	0.000270
61919.500000	0.310193	0.000000	0.000051	0.000373
61923.699219	0.260588	0.000000	0.000029	0.000336
61927.800781	0.144536	0.000000	0.000004	0.000197
61931.898437	0.038103	0.000000	-0.000016	0.000069
61936.101562	-0.025235	0.000000	-0.000021	-0.000006
61940.199219	-0.034949	0.000000	-0.000018	-0.000016
61944.300781	-0.018033	0.000000	-0.000014	0.000013
61948.398437	-0.038519	0.000000	-0.000014	-0.000032
61952.500000	-0.027182	0.000000	0.000005	-0.000024
61956.601562	0.003410	0.000000	0.000016	0.000008
61960.601562	-0.013538	0.000000	0.000023	-0.000015
61964.699219	-0.000531	0.000000	0.000014	0.000006
61968.800781	-0.004559	0.000000	-0.000010	-0.000001
61972.800781	0.002367	0.000000	-0.000006	0.000010
61976.800781	0.005502	0.000000	0.000017	0.000006
61980.898437	0.004345	0.000000	0.000007	0.000000
61984.898437	0.016836	0.000000	0.000006	0.000015
61988.898437	0.017334	0.000000	0.000025	0.000020
61992.898437	0.017575	0.000000	0.000021	0.000020
61996.898437	0.012384	0.000000	-0.000018	0.000013
62000.898437	0.011980	0.000000	0.000017	0.000018
62004.898437	-0.000915	0.000000	0.000048	-0.000011
62008.898437	-0.029369	0.000000	0.000027	-0.000043
62012.898437	-0.022395	0.000000	0.000028	-0.000024
62016.898437	-0.040147	0.000000	-0.000011	-0.000064
62020.800781	0.000843	0.000000	-0.000044	-0.000018
62024.800781	0.011219	0.000000	-0.000060	-0.000002
62028.699219	0.004788	0.000000	0.000013	0.000005
62032.699219	-0.013700	0.000000	0.000036	-0.000014
62036.601562	-0.023067	0.000000	0.000020	-0.000017
62040.500000	-0.055234	0.000000	-0.000001	-0.000079
62044.398437	-0.025859	0.000000	-0.000017	-0.000041
62048.398437	0.000070	0.000000	-0.000036	0.000007
62052.300781	-0.000391	0.000000	-0.000031	-0.000004
62056.199219	0.015288	0.000000	-0.000012	0.000021
62060.101562	0.019617	0.000000	0.000004	0.000028
62063.898437	-0.006256	0.000000	0.000030	-0.000007
62067.800781	-0.029545	0.000000	-0.000013	-0.000050
62071.699219	-0.027491	0.000000	-0.000060	-0.000041
62075.601562	-0.010004	0.000000	-0.000060	-0.000038
62079.398437	0.001355	0.000000	-0.000038	-0.000019
62083.300781	0.028155	0.000000	0.000041	0.000044
62087.199219	-0.000962	0.000000	0.000052	-0.000001
62091.000000	-0.027964	0.000000	0.000027	-0.000044
62094.898437	-0.023593	0.000000	0.000021	-0.000020
62098.699219	0.007733	0.000000	0.000004	0.000032
62102.500000	0.030823	0.000000	-0.000017	0.000051
62106.398437	0.027130	0.000000	-0.000046	0.000036
62110.199219	0.014656	0.000000	-0.000034	0.000014
62114.000000	0.007963	0.000000	-0.000023	-0.000013
62117.898437	-0.010512	0.000000	0.000046	-0.000014
62121.699219	0.002134	0.000000	0.000048	0.000031
62125.500000	-0.023087	0.000000	0.000007	-0.000020
62129.300781	-0.020056	0.000000	-0.000018	-0.000028
62133.101562	-0.002708	0.000000	-0.000036	-0.000013
62136.898437	-0.019283	0.000000	-0.000046	-0.000042
62140.699219	-0.002211	0.000000	0.000009	-0.000010
62144.500000	0.014828	0.000000	0.000048	0.000052
62148.300781	0.004013	0.000000	0.000017	0.000053
62152.101562	0.004886	0.000000	-0.000048	0.000046
62155.898437	-0.106596	0.000000	-0.000092	-0.000140
62159.699219	-0.175081	0.000000	-0.000133	-0.000268
62163.500000	-0.077531	0.000000	-0.000059	-0.000132
62167.300781	0.051605	0.000000	0.000017	0.000072
62171.101562	0.160574	0.000000	0.000037	0.000290
62174.898437	0.133146	0.000000	-0.000028	0.000241
62178.601562	-0.098825	0.000000	-0.000101	-0.000153
62182.398437	-0.203428	0.000000	-0.000109	-0.000275
62186.199219	-0.117892	0.000000	-0.000031	-0.000120
62190.000000	0.124155	0.000000	0.000114	0.000218
62193.800781	0.221323	0.000000	-0.000011	0.000311
62197.601562	0.147716	0.000000	0.000139	0.000175
62201.398437	0.033668	0.000000	0.000158	0.000010
