Lambda	b	b0	p	w
51919.500000	6.066494	0.000000	0.000375	0.000812
51923.699219	-1.236382	0.000000	0.000371	0.000085
51927.800781	-5.927102	0.000000	0.000419	-0.000237
51931.898437	-7.656541	0.000000	0.000536	-0.000270
51936.101562	-7.464503	0.000000	0.000553	-0.000204
51940.199219	-6.286226	0.000000	0.000472	-0.000092
51944.300781	-5.234051	0.000000	0.000344	-0.000116
51948.398437	-3.950806	0.000000	0.000189	-0.000036
51952.500000	-2.403981	0.000000	0.000091	0.000199
51956.601562	-1.602290	0.000000	0.000105	0.000307
51960.601562	-1.286412	0.000000	0.000049	0.000332
51964.699219	-0.978299	0.000000	-0.000001	0.000393
51968.800781	-0.982937	0.000000	-0.000091	0.000408
51972.800781	-0.796483	0.000000	-0.000226	0.000338
51976.800781	-0.995057	0.000000	-0.000288	0.000188
51980.898437	-1.304682	0.000000	-0.000259	0.000121
51984.898437	-1.459432	0.000000	-0.000294	0.000050
51988.898437	-1.473896	0.000000	-0.000292	0.000127
51992.898437	-1.648078	0.000000	-0.000294	0.000238
51996.898437	-1.917927	0.000000	-0.000418	0.000078
52000.898437	-2.481736	0.000000	-0.000551	-0.000249
52004.898437	-2.775215	0.000000	-0.000658	-0.000420
52008.898437	-2.205257	0.000000	-0.000691	-0.000295
52012.898437	-1.907406	0.000000	-0.000782	-0.000295
52016.898437	-1.327176	0.000000	-0.000801	-0.000165
52020.800781	-0.615659	0.000000	-0.000693	0.000044
52024.800781	-1.163365	0.000000	-0.000585	-0.000249
52028.699219	-1.650764	0.000000	-0.000685	-0.000572
52032.699219	-1.589609	0.000000	-0.000780	-0.000507
52036.601562	-1.641648	0.000000	-0.000878	-0.000609
52040.500000	-1.235977	0.000000	-0.001010	-0.000627
52044.398437	-0.190556	0.000000	-0.000906	-0.000285
52048.398437	-0.431852	0.000000	-0.000882	-0.000567
52052.300781	-0.715730	0.000000	-0.000946	-0.000974
52056.199219	-0.858391	0.000000	-0.000923	-0.000970
52060.101562	-1.115951	0.000000	-0.000846	-0.000933
52063.898437	-0.842060	0.000000	-0.000797	-0.000702
52067.800781	-0.334228	0.000000	-0.000775	-0.000387
52071.699219	0.236540	0.000000	-0.000852	-0.000452
52075.601562	0.787649	0.000000	-0.000860	-0.000511
52079.398437	0.908755	0.000000	-0.000835	-0.000554
52083.300781	0.153276	0.000000	-0.000888	-0.000847
52087.199219	0.009458	0.000000	-0.000843	-0.000778
52091.000000	0.721753	0.000000	-0.000665	-0.000389
52094.898437	1.533774	0.000000	-0.000562	-0.000088
52098.699219	2.025040	0.000000	-0.000484	0.000145
52102.500000	0.999077	0.000000	-0.000624	-0.000203
52106.398437	0.098454	0.000000	-0.000728	-0.000744
52110.199219	-0.481999	0.000000	-0.000890	-0.001214
52114.000000	-0.639974	0.000000	-0.000907	-0.001392
52117.898437	-0.021055	0.000000	-0.000629	-0.000931
52121.699219	0.199103	0.000000	-0.000484	-0.000605
52125.500000	0.201888	0.000000	-0.000499	-0.000558
52129.300781	0.565672	0.000000	-0.000594	-0.000481
52133.101562	0.148965	0.000000	-0.000786	-0.000881
52136.898437	0.157096	0.000000	-0.000746	-0.001021
52140.699219	0.952397	0.000000	-0.000493	-0.000462
52144.500000	0.204696	0.000000	-0.000501	-0.000559
52148.300781	0.474614	0.000000	-0.000588	-0.000512
52152.101562	-1.056772	0.000000	-0.000918	-0.001333
52155.898437	-0.803234	0.000000	-0.000921	-0.001762
52159.699219	2.557134	0.000000	-0.000658	-0.001104
52163.500000	5.060974	0.000000	-0.000296	-0.000733
52167.300781	5.582171	0.000000	-0.000278	-0.000851
52171.101562	5.571917	0.000000	-0.000334	-0.000950
52174.898437	2.441330	0.000000	-0.000247	-0.001870
52178.601562	3.330586	0.000000	0.000010	-0.001453
52182.398437	6.970515	0.000000	0.000733	0.000086
52186.199219	9.513308	0.000000	0.000841	0.000518
52190.000000	9.602389	0.000000	0.000144	0.000076
52193.800781	4.630996	0.000000	-0.000745	-0.002022
52197.601562	-0.851831	0.000000	-0.000960	-0.004335
52201.398437	-3.117285	0.000000	-0.000426	-0.002944
6415.859863	0.330194	0.000000	-0.000513	-0.000315
6421.859863	0.544928	0.000000	-0.000824	-0.000451
6427.859863	0.239101	0.000000	-0.000209	-0.000009
6433.850098	-0.172618	0.000000	0.000545	0.000453
6439.819824	-0.657341	0.000000	0.001206	0.000830
6445.779785	-0.844722	0.000000	0.001027	0.000556
6451.729980	-0.003797	0.000000	0.000067	-0.000095
6457.669922	0.379846	0.000000	-0.000270	-0.000272
6463.600098	0.113568	0.000000	-0.000081	-0.000124
6469.510254	0.040572	0.000000	-0.000045	-0.000039
6475.410156	-0.093096	0.000000	0.000004	0.000041
6481.299805	-0.009654	0.000000	0.000004	0.000135
6487.180176	0.047181	0.000000	-0.000054	0.000074
6493.049805	0.020486	0.000000	-0.000050	-0.000042
6498.899902	-0.098219	0.000000	-0.000040	-0.000088
6504.750000	-0.156090	0.000000	-0.000009	-0.000096
6510.580078	0.008058	0.000000	0.000042	-0.000035
6516.399902	0.106351	0.000000	-0.000008	-0.000019
6522.200195	-0.093503	0.000000	-0.000088	-0.000115
6528.000000	0.058693	0.000000	-0.000032	-0.000001
6533.779785	0.133256	0.000000	0.000038	0.000112
6539.549805	-0.005676	0.000000	0.000071	0.000109
6545.310059	0.094429	0.000000	0.000079	0.000118
6551.049805	-0.010410	0.000000	0.000019	0.000010
6556.779785	-0.053482	0.000000	-0.000072	-0.000100
6562.500000	0.017425	0.000000	-0.000088	-0.000086
6568.209961	0.059796	0.000000	-0.000045	-0.000006
6573.910156	0.117167	0.000000	0.000006	0.000069
6579.589844	0.180136	0.000000	0.000009	0.000051
6585.260254	0.209133	0.000000	0.000003	0.000027
6590.919922	0.013260	0.000000	-0.000024	-0.000002
6596.569824	-0.238237	0.000000	-0.000044	-0.000043
6602.200195	-0.416522	0.000000	-0.000015	-0.000085
6607.819824	-0.276725	0.000000	0.000013	-0.000062
6613.430176	-0.071857	0.000000	-0.000008	-0.000062
6619.029785	0.216238	0.000000	0.000006	0.000019
6624.609863	0.446162	0.000000	0.000026	0.000148
6630.180176	0.256639	0.000000	0.000040	0.000106
6635.739746	0.057164	0.000000	-0.000007	-0.000008
6641.279785	-0.169824	0.000000	-0.000103	-0.000167
6646.819824	-0.342869	0.000000	-0.000169	-0.000279
6652.339844	-0.245982	0.000000	-0.000186	-0.000227
6657.839844	-0.013629	0.000000	-0.000099	-0.000078
6663.339844	0.139255	0.000000	0.000036	0.000090
6668.819824	0.103334	0.000000	0.000088	0.000151
6674.290039	0.077011	0.000000	0.000099	0.000139
6679.739746	0.220236	0.000000	0.000115	0.000143
6685.180176	0.424132	0.000000	0.000117	0.000170
6690.609863	0.423217	0.000000	0.000102	0.000158
6696.029785	0.194302	0.000000	0.000053	0.000087
6701.430176	-0.114070	0.000000	-0.000053	-0.000076
6706.819824	-0.356419	0.000000	-0.000140	-0.000224
6712.200195	-0.255188	0.000000	-0.000106	-0.000174
6717.560059	-0.029312	0.000000	-0.000045	-0.000040
6722.919922	0.026836	0.000000	0.000023	0.000053
6728.250000	-0.122936	0.000000	0.000039	0.000046
6733.580078	-0.161197	0.000000	0.000052	0.000043
6738.890137	-0.150315	0.000000	0.000011	-0.000020
6744.189941	-0.026519	0.000000	0.000038	0.000043
6749.470215	0.030312	0.000000	0.000071	0.000095
6754.739746	0.069930	0.000000	0.000072	0.000074
6760.000000	-0.002655	0.000000	0.000040	0.000029
6765.239746	-0.071338	0.000000	-0.000005	-0.000026
6770.470215	-0.204510	0.000000	-0.000072	-0.000155
6775.689941	-0.202295	0.000000	-0.000104	-0.000143
6780.899902	-0.104412	0.000000	-0.000043	-0.000049
6786.089844	0.019308	0.000000	0.000022	0.000033
6791.260254	0.200818	0.000000	0.000034	0.000112
6796.430176	0.065642	0.000000	-0.000011	0.000045
6801.580078	-0.032416	0.000000	-0.000024	0.000005
6806.709961	0.039318	0.000000	-0.000034	0.000018
6811.839844	0.110429	0.000000	0.000006	0.000042
6816.939941	0.113512	0.000000	0.000056	0.000041
6822.040039	0.136801	0.000000	0.000073	0.000038
6827.120117	0.068826	0.000000	0.000020	-0.000008
6832.189941	-0.147350	0.000000	-0.000009	-0.000062
6837.239746	-0.192808	0.000000	-0.000044	-0.000090
6842.279785	-0.115601	0.000000	-0.000051	-0.000106
6847.310059	-0.209024	0.000000	-0.000041	-0.000139
6852.319824	-0.017641	0.000000	-0.000002	-0.000046
6857.319824	0.157747	0.000000	0.000018	0.000062
6862.299805	0.001858	0.000000	0.000027	0.000055
6867.270020	-0.044168	0.000000	0.000009	0.000046
6872.229980	0.024397	0.000000	-0.000030	0.000024
6877.169922	0.090227	0.000000	-0.000029	-0.000005
6882.100098	0.171531	0.000000	0.000008	0.000058
6887.010254	0.217388	0.000000	0.000005	0.000072
6891.910156	-0.022271	0.000000	-0.000015	-0.000055
6896.799805	-0.169243	0.000000	-0.000042	-0.000141
6901.669922	-0.013884	0.000000	-0.000074	-0.000096
6906.529785	0.040439	0.000000	-0.000054	-0.000012
6911.370117	0.109919	0.000000	0.000039	0.000114
6916.200195	0.049712	0.000000	0.000046	0.000096
6921.010254	-0.102212	0.000000	0.000024	-0.000002
6925.810059	-0.057706	0.000000	0.000019	0.000011
6930.600098	0.264522	0.000000	0.000004	0.000109
6935.370117	0.220868	0.000000	-0.000002	0.000084
6940.129883	0.178213	0.000000	0.000018	0.000060
6944.870117	-0.076293	0.000000	-0.000001	-0.000072
6949.600098	-0.409774	0.000000	0.000001	-0.000165
6954.310059	-0.221800	0.000000	-0.000018	-0.000070
6959.010254	0.236099	0.000000	0.000010	0.000054
6963.700195	0.173058	0.000000	0.000039	0.000046
6968.370117	-0.011585	0.000000	0.000061	0.000029
6973.020020	-0.117293	0.000000	-0.000030	-0.000051
6977.660156	-0.521349	0.000000	-0.000114	-0.000184
6982.290039	-0.153927	0.000000	-0.000021	-0.000055
6986.899902	0.918814	0.000000	0.000092	0.000270
6991.500000	0.782947	0.000000	0.000060	0.000302
6996.080078	0.257606	0.000000	-0.000059	0.000081
61000.601562	-0.451688	0.000000	-0.000250	-0.000340
61005.199219	-1.382011	0.000000	-0.000328	-0.000675
61009.699219	-0.307180	0.000000	-0.000251	-0.000380
61014.199219	1.289820	0.000000	0.000080	0.000400
61081.199219	0.726805	0.000000	0.000728	0.000935
61086.601562	-0.088430	0.000000	0.000870	0.000847
61092.000000	-0.629528	0.000000	0.000423	0.000222
61097.300781	-0.919074	0.000000	-0.000028	-0.000330
61102.699219	-0.063752	0.000000	-0.000541	-0.000567
61108.101562	0.612409	0.000000	-0.000581	-0.000387
61113.398437	0.157299	0.000000	-0.000045	-0.000009
61118.699219	-0.093204	0.000000	0.000105	0.000054
61124.000000	0.189129	0.000000	-0.000018	0.000000
61129.300781	0.116978	0.000000	-0.000015	0.000005
61134.601562	0.149097	0.000000	-0.000004	0.000029
61139.898437	0.036227	0.000000	-0.000012	0.000007
61145.199219	-0.024727	0.000000	-0.000043	-0.000026
61150.398437	-0.252445	0.000000	-0.000079	-0.000114
61155.699219	-0.308401	0.000000	-0.000083	-0.000146
61160.898437	-0.276236	0.000000	-0.000058	-0.000117
61166.199219	-0.139064	0.000000	-0.000008	-0.000040
61171.398437	-0.116150	0.000000	0.000001	-0.000022
61176.601562	-0.062879	0.000000	-0.000001	0.000025
61181.800781	-0.055731	0.000000	-0.000012	0.000004
61187.000000	-0.041745	0.000000	-0.000011	-0.000015
61192.199219	0.020218	0.000000	-0.000001	-0.000010
61197.398437	0.065747	0.000000	0.000012	-0.000004
61202.500000	0.138508	0.000000	0.000013	0.000023
61207.699219	0.179541	0.000000	0.000020	0.000044
61212.800781	0.147077	0.000000	0.000025	0.000058
61218.000000	0.070442	0.000000	0.000039	0.000056
61223.101562	0.051561	0.000000	0.000051	0.000063
61228.300781	0.008496	0.000000	0.000032	0.000025
61233.398437	-0.121662	0.000000	-0.000011	-0.000024
61238.500000	-0.074927	0.000000	-0.000024	-0.000010
61243.601562	-0.102791	0.000000	-0.000023	-0.000032
61248.699219	-0.055856	0.000000	0.000010	-0.000006
61253.800781	0.063461	0.000000	0.000035	0.000035
61258.898437	0.103139	0.000000	0.000021	0.000021
61263.898437	0.112000	0.000000	0.000005	0.000017
61269.000000	0.029475	0.000000	-0.000003	0.000007
61274.101562	-0.027650	0.000000	0.000007	0.000008
61279.101562	-0.022489	0.000000	0.000016	0.000011
61284.199219	-0.018609	0.000000	0.000009	0.000016
61289.199219	0.004217	0.000000	-0.000007	0.000004
61294.300781	0.009542	0.000000	-0.000004	-0.000029
61299.300781	0.018560	0.000000	-0.000007	-0.000028
61304.300781	0.086584	0.000000	-0.000007	-0.000023
61309.300781	0.106428	0.000000	-0.000004	-0.000001
61314.300781	0.038028	0.000000	-0.000008	-0.000003
61319.398437	0.031782	0.000000	0.000005	0.000020
61324.398437	-0.072873	0.000000	0.000000	-0.000017
61329.300781	-0.153562	0.000000	-0.000014	-0.000025
61334.300781	-0.144892	0.000000	-0.000010	-0.000045
61339.300781	-0.125953	0.000000	-0.000017	-0.000057
61344.300781	0.081205	0.000000	-0.000005	0.000005
61349.300781	0.181509	0.000000	0.000005	0.000020
61354.199219	0.202081	0.000000	-0.000019	0.000002
61359.199219	0.058367	0.000000	-0.000057	-0.000077
61364.101562	0.059634	0.000000	-0.000023	-0.000021
61369.101562	-0.096946	0.000000	-0.000000	-0.000010
61374.000000	-0.010821	0.000000	0.000007	0.000022
61379.000000	0.227659	0.000000	0.000008	0.000059
61383.898437	0.295501	0.000000	-0.000011	0.000008
61388.800781	0.061713	0.000000	-0.000031	-0.000056
61393.800781	-0.196804	0.000000	-0.000027	-0.000032
61398.699219	-0.118767	0.000000	0.000033	0.000079
61403.601562	0.192680	0.000000	0.000063	0.000122
61408.500000	0.703390	0.000000	0.000057	0.000153
61413.398437	0.680392	0.000000	0.000030	0.000106
61418.300781	0.007952	0.000000	0.000036	0.000084
61423.199219	-0.839705	0.000000	0.000049	0.000062
61428.101562	-1.105562	0.000000	0.000089	0.000061
61432.898437	-0.873681	0.000000	0.000087	0.000041
61437.800781	-0.426121	0.000000	0.000052	-0.000036
61442.699219	-0.230019	0.000000	-0.000025	-0.000154
61447.500000	-0.129696	0.000000	-0.000041	-0.000146
61452.398437	0.075330	0.000000	-0.000041	-0.000086
61457.300781	0.319619	0.000000	-0.000053	-0.000034
61462.101562	0.417471	0.000000	-0.000054	-0.000007
61466.898437	0.415587	0.000000	-0.000051	0.000001
61471.800781	0.298824	0.000000	-0.000055	-0.000019
61476.601562	0.132482	0.000000	-0.000033	-0.000036
61481.398437	0.099658	0.000000	-0.000009	-0.000012
61486.300781	0.068733	0.000000	0.000014	0.000004
61491.101562	0.155462	0.000000	0.000029	0.000056
61495.898437	0.127583	0.000000	0.000019	0.000055
61500.699219	0.013003	0.000000	0.000007	0.000011
61505.500000	-0.073323	0.000000	-0.000017	-0.000060
61510.300781	-0.185783	0.000000	-0.000015	-0.000098
61515.101562	-0.077149	0.000000	-0.000009	-0.000030
61519.898437	0.075358	0.000000	0.000010	0.000043
61524.699219	0.069402	0.000000	-0.000003	0.000039
61529.398437	0.115893	0.000000	-0.000003	0.000039
61534.199219	0.059391	0.000000	0.000009	0.000025
61539.000000	-0.054169	0.000000	0.000016	-0.000010
61543.699219	-0.097412	0.000000	0.000017	-0.000033
61548.500000	-0.114109	0.000000	0.000016	-0.000037
61553.199219	-0.021406	0.000000	0.000015	0.000010
61558.000000	0.013630	0.000000	0.000013	0.000029
61562.699219	0.109146	0.000000	0.000020	0.000046
61567.398437	0.067881	0.000000	0.000005	0.000006
61572.101562	0.006610	0.000000	0.000006	-0.000006
61576.898437	-0.121069	0.000000	-0.000014	-0.000031
61581.601562	-0.054048	0.000000	0.000003	-0.000009
61586.300781	0.000164	0.000000	0.000010	0.000033
61591.000000	-0.011278	0.000000	-0.000018	-0.000011
61595.699219	-0.082820	0.000000	-0.000029	-0.000059
61600.398437	-0.130574	0.000000	-0.000037	-0.000063
61605.101562	-0.151802	0.000000	-0.000007	-0.000035
61609.699219	0.015574	0.000000	0.000012	0.000028
61614.398437	0.068167	0.000000	0.000020	0.000032
61619.101562	-0.011409	0.000000	-0.000008	-0.000012
61623.699219	-0.054653	0.000000	-0.000046	-0.000064
61628.398437	-0.112060	0.000000	-0.000029	-0.000084
61633.000000	0.010405	0.000000	0.000012	-0.000003
61637.699219	0.025238	0.000000	0.000033	0.000050
61642.300781	-0.094471	0.000000	0.000016	0.000022
61646.898437	-0.150004	0.000000	0.000006	0.000002
61651.500000	-0.119931	0.000000	-0.000003	-0.000017
61656.199219	-0.121037	0.000000	-0.000013	-0.000028
61660.800781	-0.141804	0.000000	-0.000016	-0.000032
61665.398437	-0.037361	0.000000	-0.000007	-0.000004
61670.000000	0.043300	0.000000	-0.000020	-0.000023
61674.500000	0.167148	0.000000	-0.000026	-0.000013
61679.101562	0.230940	0.000000	-0.000018	-0.000001
61683.699219	0.204104	0.000000	-0.000010	0.000001
61688.300781	0.107637	0.000000	0.000003	0.000004
61692.800781	0.076061	0.000000	0.000017	0.000024
61697.398437	0.010847	0.000000	0.000019	0.000018
61701.898437	-0.031512	0.000000	-0.000001	0.000019
61706.500000	-0.031019	0.000000	0.000002	0.000001
61711.000000	-0.041295	0.000000	-0.000002	-0.000013
61715.500000	0.035874	0.000000	0.000018	0.000028
61720.000000	0.024077	0.000000	0.000011	0.000017
61724.601562	0.108628	0.000000	0.000019	0.000029
61729.101562	-0.080111	0.000000	-0.000001	-0.000013
61733.601562	-0.175657	0.000000	0.000013	-0.000013
61738.101562	-0.187221	0.000000	0.000011	-0.000017
61742.500000	-0.187919	0.000000	0.000009	-0.000014
61747.000000	-0.068960	0.000000	0.000002	0.000006
61751.500000	0.100657	0.000000	0.000019	0.000033
61755.898437	0.220906	0.000000	0.000020	0.000043
61760.398437	0.220357	0.000000	0.000029	0.000068
61764.800781	0.088346	0.000000	0.000017	0.000012
61769.300781	0.014998	0.000000	-0.000011	-0.000016
61773.699219	-0.082412	0.000000	-0.000027	-0.000034
61778.101562	-0.090863	0.000000	-0.000038	-0.000042
61782.500000	-0.093924	0.000000	-0.000017	-0.000020
61786.898437	0.018261	0.000000	-0.000005	0.000016
61791.300781	0.053783	0.000000	-0.000006	-0.000001
61795.699219	0.043190	0.000000	0.000015	0.000025
61800.101562	-0.037608	0.000000	0.000010	-0.000006
61804.500000	0.035281	0.000000	0.000011	-0.000006
61808.898437	0.146461	0.000000	0.000022	0.000046
61813.199219	0.094364	0.000000	0.000009	0.000021
61817.601562	0.010370	0.000000	0.000003	-0.000011
61821.898437	-0.139144	0.000000	-0.000010	-0.000029
61826.199219	-0.149197	0.000000	-0.000025	-0.000035
61830.601562	-0.033770	0.000000	-0.000024	-0.000027
61834.898437	0.026832	0.000000	-0.000007	0.000002
61839.199219	0.003611	0.000000	0.000007	0.000009
61843.500000	-0.118843	0.000000	0.000008	-0.000023
61847.800781	-0.187401	0.000000	0.000004	-0.000028
61852.101562	-0.146001	0.000000	-0.000001	-0.000010
61856.398437	-0.131783	0.000000	-0.000031	-0.000029
61860.601562	-0.053876	0.000000	-0.000020	0.000003
61864.898437	0.015781	0.000000	0.000006	0.000036
61869.101562	0.016799	0.000000	0.000016	0.000013
61873.398437	-0.146757	0.000000	0.000006	-0.000051
61877.601562	-0.171097	0.000000	0.000039	-0.000001
61881.898437	-0.108783	0.000000	0.000056	0.000005
61886.101562	0.042016	0.000000	0.000086	0.000019
61890.300781	0.396885	0.000000	0.000113	0.000067
61894.500000	0.693245	0.000000	0.000067	0.000024
61898.699219	0.963466	0.000000	-0.000013	0.000035
61902.898437	0.999467	0.000000	-0.000068	0.000081
61907.000000	0.654799	0.000000	-0.000090	0.000087
61911.199219	-0.148743	0.000000	-0.000091	0.000003
61915.398437	-0.967824	0.000000	-0.000037	-0.000078
61919.500000	-1.380059	0.000000	0.000009	-0.000116
61923.699219	-1.156421	0.000000	-0.000008	-0.000105
61927.800781	-0.662624	0.000000	0.000012	-0.000037
61931.898437	-0.163196	0.000000	0.000012	-0.000006
61936.101562	0.151849	0.000000	-0.000015	0.000010
61940.199219	0.204915	0.000000	-0.000022	0.000007
61944.300781	0.210430	0.000000	-0.000039	-0.000004
61948.398437	0.287054	0.000000	-0.000012	0.000039
61952.500000	0.216197	0.000000	-0.000011	0.000029
61956.601562	0.077868	0.000000	-0.000011	-0.000006
61960.601562	0.072222	0.000000	-0.000013	0.000014
61964.699219	0.054161	0.000000	-0.000012	0.000015
61968.800781	0.048199	0.000000	-0.000027	-0.000012
61972.800781	-0.016808	0.000000	-0.000022	-0.000037
61976.800781	-0.017420	0.000000	-0.000006	-0.000008
61980.898437	-0.057879	0.000000	-0.000009	-0.000030
61984.898437	-0.065009	0.000000	0.000004	-0.000006
61988.898437	-0.022359	0.000000	0.000005	0.000034
61992.898437	-0.055673	0.000000	-0.000009	-0.000007
61996.898437	-0.050094	0.000000	-0.000012	-0.000040
62000.898437	-0.080895	0.000000	-0.000017	-0.000049
62004.898437	-0.013623	0.000000	-0.000017	-0.000001
62008.898437	0.135274	0.000000	-0.000006	0.000025
62012.898437	0.087655	0.000000	-0.000021	0.000015
62016.898437	0.164363	0.000000	0.000008	0.000044
62020.800781	0.015327	0.000000	0.000015	-0.000010
62024.800781	-0.040262	0.000000	0.000018	-0.000037
62028.699219	-0.040513	0.000000	-0.000017	-0.000022
62032.699219	-0.019214	0.000000	-0.000024	-0.000004
62036.601562	0.026000	0.000000	-0.000023	-0.000005
62040.500000	0.147302	0.000000	-0.000003	0.000037
62044.398437	0.054121	0.000000	-0.000002	-0.000012
62048.398437	-0.008887	0.000000	-0.000001	-0.000056
62052.300781	-0.061111	0.000000	-0.000004	-0.000047
62056.199219	-0.045805	0.000000	0.000000	-0.000011
62060.101562	0.016444	0.000000	0.000011	0.000024
62063.898437	0.100988	0.000000	0.000005	0.000063
62067.800781	0.101961	0.000000	-0.000005	0.000028
62071.699219	0.117819	0.000000	-0.000002	-0.000010
62075.601562	0.012146	0.000000	-0.000006	-0.000025
62079.398437	-0.004224	0.000000	0.000002	-0.000014
62083.300781	-0.076718	0.000000	0.000003	-0.000010
62087.199219	0.032747	0.000000	0.000025	0.000053
62091.000000	0.142363	0.000000	0.000032	0.000067
62094.898437	0.160200	0.000000	0.000031	0.000070
62098.699219	-0.030711	0.000000	0.000004	0.000001
62102.500000	-0.217408	0.000000	-0.000029	-0.000098
62106.398437	-0.143041	0.000000	-0.000031	-0.000102
62110.199219	-0.063505	0.000000	-0.000021	-0.000053
62114.000000	0.002789	0.000000	0.000015	0.000016
62117.898437	0.057206	0.000000	0.000036	0.000065
62121.699219	-0.003677	0.000000	0.000006	0.000014
62125.500000	0.053824	0.000000	-0.000014	0.000012
62129.300781	-0.018787	0.000000	-0.000033	-0.000029
62133.101562	-0.051310	0.000000	-0.000016	-0.000049
62136.898437	0.075740	0.000000	0.000030	0.000041
62140.699219	0.046900	0.000000	0.000029	0.000056
62144.500000	-0.068755	0.000000	-0.000008	-0.000016
62148.300781	-0.107011	0.000000	-0.000041	-0.000073
62152.101562	-0.054254	0.000000	-0.000032	-0.000101
62155.898437	0.381912	0.000000	0.000030	0.000037
62159.699219	0.606060	0.000000	0.000065	0.000100
62163.500000	0.279914	0.000000	0.000035	0.000015
62167.300781	0.022325	0.000000	-0.000007	-0.000041
62171.101562	-0.317154	0.000000	0.000003	-0.000102
62174.898437	-0.196212	0.000000	0.000032	-0.000045
62178.601562	0.482943	0.000000	0.000106	0.000200
62182.398437	0.603259	0.000000	0.000086	0.000190
62186.199219	0.278263	0.000000	-0.000054	0.000003
62190.000000	-0.509076	0.000000	-0.000155	-0.000249
62193.800781	-1.029674	0.000000	-0.000097	-0.000434
62197.601562	-0.774915	0.000000	0.000021	-0.000085
62201.398437	-0.216958	0.000000	0.000049	0.000141
