Lambda	b	b0	p	w
51940.199219	1.870603	0.000000	0.000669	0.001941
51944.300781	1.499576	0.000000	0.000448	0.001435
51948.398437	1.095290	0.000000	0.000240	0.000927
51952.500000	0.723471	0.000000	0.000121	0.000523
51956.601562	0.555829	0.000000	0.000073	0.000318
51960.601562	0.454399	0.000000	0.000033	0.000229
51964.699219	0.374132	0.000000	-0.000006	0.000135
51968.800781	0.354392	0.000000	-0.000058	0.000083
51972.800781	0.272156	0.000000	-0.000175	-0.000043
51976.800781	0.265225	0.000000	-0.000159	0.000028
51980.898437	0.352828	0.000000	-0.000111	0.000155
51984.898437	0.354385	0.000000	-0.000153	0.000113
51988.898437	0.358587	0.000000	-0.000135	0.000104
51992.898437	0.448567	0.000000	-0.000081	0.000221
51996.898437	0.459809	0.000000	-0.000162	0.000221
52000.898437	0.479120	0.000000	-0.000222	0.000268
52004.898437	0.479988	0.000000	-0.000229	0.000326
52008.898437	0.357233	0.000000	-0.000205	0.000276
52012.898437	0.250752	0.000000	-0.000201	0.000276
52016.898437	0.160609	0.000000	-0.000225	0.000222
52020.800781	0.107524	0.000000	-0.000223	0.000128
52024.800781	0.193736	0.000000	-0.000231	0.000135
52028.699219	0.190600	0.000000	-0.000330	0.000047
52032.699219	0.164517	0.000000	-0.000354	0.000025
52036.601562	0.096038	0.000000	-0.000429	-0.000042
52040.500000	-0.031448	0.000000	-0.000555	-0.000150
52044.398437	-0.121274	0.000000	-0.000505	-0.000134
52048.398437	-0.125018	0.000000	-0.000578	-0.000164
52052.300781	-0.182668	0.000000	-0.000719	-0.000297
52056.199219	-0.145874	0.000000	-0.000707	-0.000318
52060.101562	-0.095813	0.000000	-0.000661	-0.000364
52063.898437	-0.139939	0.000000	-0.000562	-0.000373
52067.800781	-0.185670	0.000000	-0.000467	-0.000337
52071.699219	-0.342441	0.000000	-0.000618	-0.000525
52075.601562	-0.513570	0.000000	-0.000735	-0.000824
52079.398437	-0.505235	0.000000	-0.000770	-0.000907
52083.300781	-0.388599	0.000000	-0.000790	-0.000737
52087.199219	-0.372416	0.000000	-0.000655	-0.000566
52091.000000	-0.389194	0.000000	-0.000492	-0.000481
52094.898437	-0.471947	0.000000	-0.000425	-0.000467
52098.699219	-0.530931	0.000000	-0.000389	-0.000528
52102.500000	-0.420220	0.000000	-0.000455	-0.000452
52106.398437	-0.378386	0.000000	-0.000598	-0.000520
52110.199219	-0.373395	0.000000	-0.000771	-0.000584
52114.000000	-0.312470	0.000000	-0.000856	-0.000600
52117.898437	-0.269720	0.000000	-0.000656	-0.000534
52121.699219	-0.255043	0.000000	-0.000461	-0.000319
52125.500000	-0.271214	0.000000	-0.000489	-0.000292
52129.300781	-0.311333	0.000000	-0.000623	-0.000430
52133.101562	-0.332741	0.000000	-0.000819	-0.000568
52136.898437	-0.341833	0.000000	-0.000894	-0.000711
52140.699219	-0.345974	0.000000	-0.000685	-0.000747
52144.500000	-0.277818	0.000000	-0.000468	-0.000444
52148.300781	-0.326329	0.000000	-0.000535	-0.000366
52152.101562	-0.210106	0.000000	-0.000849	-0.000183
52155.898437	-0.377666	0.000000	-0.001142	-0.000555
52159.699219	-0.852684	0.000000	-0.001433	-0.001294
52163.500000	-1.138094	0.000000	-0.001563	-0.001678
52167.300781	-1.215313	0.000000	-0.001438	-0.001512
52171.101562	-1.262505	0.000000	-0.001366	-0.001420
52174.898437	-0.915298	0.000000	-0.001165	-0.000974
52178.601562	-1.098857	0.000000	-0.001215	-0.001534
52182.398437	-1.265980	0.000000	-0.001228	-0.001979
52186.199219	-1.584133	0.000000	-0.001701	-0.002649
52190.000000	-1.787470	0.000000	-0.002065	-0.002625
52193.800781	-1.214951	0.000000	-0.002332	-0.001832
52197.601562	-0.427889	0.000000	-0.002395	-0.000966
52201.398437	0.260680	0.000000	-0.000926	0.000379
6415.859863	-0.248758	0.000000	-0.000181	-0.000025
6421.859863	-0.379776	0.000000	-0.000265	-0.000028
6427.859863	-0.074078	0.000000	-0.000009	0.000012
6433.850098	0.280171	0.000000	0.000234	0.000032
6439.819824	0.612490	0.000000	0.000430	0.000056
6445.779785	0.532351	0.000000	0.000371	0.000106
6451.729980	0.002289	0.000000	-0.000048	-0.000003
6457.669922	-0.177874	0.000000	-0.000215	-0.000096
6463.600098	-0.079371	0.000000	-0.000073	-0.000066
6469.510254	-0.070681	0.000000	-0.000000	-0.000039
6475.410156	-0.007181	0.000000	0.000073	0.000027
6481.299805	0.033875	0.000000	0.000093	0.000096
6487.180176	0.021858	0.000000	-0.000007	0.000068
6493.049805	-0.001406	0.000000	-0.000088	-0.000028
6498.899902	-0.013615	0.000000	-0.000078	-0.000053
6504.750000	-0.013839	0.000000	-0.000034	-0.000041
6510.580078	-0.008926	0.000000	-0.000009	-0.000040
6516.399902	-0.027415	0.000000	-0.000046	-0.000054
6522.200195	-0.022772	0.000000	-0.000077	-0.000021
6528.000000	-0.022322	0.000000	-0.000014	-0.000006
6533.779785	-0.002605	0.000000	0.000050	0.000018
6539.549805	0.035670	0.000000	0.000073	0.000036
6545.310059	0.030071	0.000000	0.000059	0.000024
6551.049805	0.011555	0.000000	-0.000002	-0.000010
6556.779785	-0.029468	0.000000	-0.000065	-0.000053
6562.500000	-0.042906	0.000000	-0.000065	-0.000044
6568.209961	-0.031534	0.000000	-0.000012	-0.000007
6573.910156	-0.032593	0.000000	0.000048	0.000017
6579.589844	-0.053913	0.000000	0.000029	-0.000016
6585.260254	-0.060055	0.000000	-0.000023	-0.000076
6590.919922	-0.009305	0.000000	-0.000024	-0.000028
6596.569824	0.056160	0.000000	0.000003	0.000069
6602.200195	0.099236	0.000000	0.000043	0.000145
6607.819824	0.067090	0.000000	0.000048	0.000115
6613.430176	0.000244	0.000000	0.000001	0.000009
6619.029785	-0.048006	0.000000	-0.000013	-0.000051
6624.609863	-0.050940	0.000000	0.000022	-0.000016
6630.180176	-0.014840	0.000000	0.000049	0.000042
6635.739746	-0.014455	0.000000	0.000014	0.000041
6641.279785	-0.029222	0.000000	-0.000055	0.000012
6646.819824	-0.032047	0.000000	-0.000125	-0.000046
6652.339844	-0.041934	0.000000	-0.000135	-0.000075
6657.839844	-0.016971	0.000000	-0.000079	-0.000044
6663.339844	0.023465	0.000000	0.000026	0.000013
6668.819824	0.036784	0.000000	0.000092	0.000051
6674.290039	0.041706	0.000000	0.000090	0.000055
6679.739746	0.020602	0.000000	0.000054	0.000006
6685.180176	-0.026208	0.000000	0.000003	-0.000088
6690.609863	-0.042867	0.000000	-0.000015	-0.000121
6696.029785	-0.037031	0.000000	-0.000007	-0.000103
6701.430176	-0.030218	0.000000	-0.000045	-0.000062
6706.819824	-0.017849	0.000000	-0.000094	-0.000021
6712.200195	0.006632	0.000000	-0.000063	0.000027
6717.560059	0.001753	0.000000	-0.000015	0.000028
6722.919922	0.018743	0.000000	0.000035	0.000036
6728.250000	0.044245	0.000000	0.000057	0.000057
6733.580078	0.058626	0.000000	0.000057	0.000082
6738.890137	0.037072	0.000000	0.000005	0.000048
6744.189941	0.033749	0.000000	0.000028	0.000039
6749.470215	0.028761	0.000000	0.000068	0.000035
6754.739746	0.004868	0.000000	0.000055	-0.000007
6760.000000	0.011922	0.000000	0.000025	-0.000005
6765.239746	0.010923	0.000000	-0.000016	-0.000019
6770.470215	-0.002317	0.000000	-0.000075	-0.000030
6775.689941	-0.008496	0.000000	-0.000084	-0.000024
6780.899902	0.002189	0.000000	-0.000040	-0.000016
6786.089844	-0.003798	0.000000	0.000013	-0.000014
6791.260254	-0.017148	0.000000	0.000041	0.000006
6796.430176	-0.005598	0.000000	0.000027	0.000044
6801.580078	0.010921	0.000000	0.000020	0.000068
6806.709961	-0.004878	0.000000	-0.000013	0.000014
6811.839844	-0.003993	0.000000	0.000003	-0.000003
6816.939941	-0.008261	0.000000	0.000050	0.000012
6822.040039	-0.022685	0.000000	0.000056	0.000003
6827.120117	-0.031736	0.000000	0.000032	0.000013
6832.189941	0.010969	0.000000	0.000037	0.000070
6837.239746	0.014877	0.000000	-0.000019	0.000006
6842.279785	-0.018295	0.000000	-0.000045	-0.000055
6847.310059	0.001911	0.000000	-0.000024	-0.000002
6852.319824	-0.015327	0.000000	-0.000006	-0.000021
6857.319824	-0.035694	0.000000	0.000022	-0.000015
6862.299805	0.009533	0.000000	0.000055	0.000069
6867.270020	0.014109	0.000000	0.000035	0.000036
6872.229980	-0.019897	0.000000	0.000007	-0.000013
6877.169922	-0.029903	0.000000	-0.000012	-0.000015
6882.100098	-0.016244	0.000000	0.000001	-0.000014
6887.010254	-0.006556	0.000000	-0.000031	-0.000027
6891.910156	0.027457	0.000000	-0.000068	-0.000013
6896.799805	0.014342	0.000000	-0.000077	-0.000055
6901.669922	-0.038731	0.000000	-0.000063	-0.000080
6906.529785	-0.027675	0.000000	-0.000010	0.000001
6911.370117	-0.001309	0.000000	0.000060	0.000040
6916.200195	0.010945	0.000000	0.000037	0.000016
6921.010254	0.037528	0.000000	-0.000007	0.000010
6925.810059	0.017784	0.000000	-0.000005	-0.000021
6930.600098	-0.049356	0.000000	-0.000001	-0.000074
6935.370117	-0.047880	0.000000	0.000016	-0.000028
6940.129883	-0.017950	0.000000	0.000005	-0.000015
6944.870117	0.013976	0.000000	-0.000025	-0.000003
6949.600098	0.063589	0.000000	-0.000010	0.000080
6954.310059	0.023523	0.000000	-0.000017	0.000016
6959.010254	-0.055249	0.000000	-0.000008	-0.000092
6963.700195	-0.028814	0.000000	0.000010	-0.000042
6968.370117	0.025646	0.000000	0.000037	0.000054
6973.020020	0.024842	0.000000	-0.000015	0.000074
6977.660156	0.033675	0.000000	-0.000034	0.000073
6982.290039	-0.016324	0.000000	0.000039	0.000017
6986.899902	-0.144927	0.000000	0.000061	-0.000147
6991.500000	-0.118210	0.000000	0.000003	-0.000161
6996.080078	-0.068198	0.000000	-0.000070	-0.000049
61000.601562	-0.017164	0.000000	-0.000209	-0.000002
61005.199219	0.108234	0.000000	-0.000230	0.000057
61009.699219	-0.101415	0.000000	-0.000128	0.000024
61014.199219	-0.172182	0.000000	0.000064	-0.000096
61081.199219	0.402651	0.000000	0.000538	0.000108
61086.601562	0.635288	0.000000	0.000681	0.000290
61092.000000	0.392859	0.000000	0.000322	0.000206
61097.300781	0.107274	0.000000	-0.000037	0.000094
61102.699219	-0.436571	0.000000	-0.000406	-0.000121
61108.101562	-0.576129	0.000000	-0.000469	-0.000251
61113.398437	-0.072752	0.000000	-0.000068	-0.000066
61118.699219	0.095817	0.000000	0.000064	0.000011
61124.000000	-0.042759	0.000000	-0.000044	-0.000066
61129.300781	-0.024226	0.000000	-0.000015	-0.000008
61134.601562	-0.022104	0.000000	-0.000005	-0.000008
61139.898437	0.006107	0.000000	-0.000011	0.000013
61145.199219	0.006148	0.000000	-0.000045	-0.000020
61150.398437	0.019683	0.000000	-0.000060	-0.000020
61155.699219	0.008063	0.000000	-0.000060	-0.000029
61160.898437	0.009883	0.000000	-0.000032	-0.000010
61166.199219	0.010740	0.000000	0.000004	0.000013
61171.398437	0.013744	0.000000	0.000014	0.000032
61176.601562	0.025026	0.000000	0.000023	0.000051
61181.800781	0.012871	0.000000	0.000007	0.000030
61187.000000	0.007678	0.000000	-0.000009	0.000005
61192.199219	-0.005385	0.000000	-0.000006	-0.000007
61197.398437	-0.009354	0.000000	-0.000015	-0.000026
61202.500000	-0.022387	0.000000	-0.000014	-0.000049
61207.699219	-0.030950	0.000000	-0.000014	-0.000066
61212.800781	-0.020850	0.000000	0.000009	-0.000035
61218.000000	-0.004584	0.000000	0.000030	0.000002
61223.101562	0.010863	0.000000	0.000037	0.000021
61228.300781	0.015097	0.000000	0.000018	0.000024
61233.398437	0.021075	0.000000	0.000009	0.000037
61238.500000	0.018455	0.000000	0.000002	0.000028
61243.601562	0.012891	0.000000	0.000001	0.000028
61248.699219	0.011314	0.000000	0.000020	0.000029
61253.800781	-0.007963	0.000000	0.000027	-0.000001
61258.898437	-0.023342	0.000000	-0.000001	-0.000034
61263.898437	-0.022828	0.000000	-0.000019	-0.000047
61269.000000	-0.002698	0.000000	-0.000011	-0.000017
61274.101562	0.012592	0.000000	0.000006	0.000008
61279.101562	0.015637	0.000000	0.000011	0.000014
61284.199219	0.018711	0.000000	0.000011	0.000028
61289.199219	0.000097	0.000000	0.000002	0.000011
61294.300781	-0.012589	0.000000	-0.000014	-0.000012
61299.300781	-0.013430	0.000000	-0.000014	-0.000013
61304.300781	-0.029407	0.000000	-0.000021	-0.000042
61309.300781	-0.022312	0.000000	-0.000014	-0.000036
61314.300781	-0.008826	0.000000	-0.000013	-0.000025
61319.398437	0.009987	0.000000	-0.000001	0.000002
61324.398437	0.020002	0.000000	-0.000003	0.000012
61329.300781	0.028202	0.000000	-0.000005	0.000015
61334.300781	0.017809	0.000000	-0.000006	0.000009
61339.300781	0.002052	0.000000	-0.000009	-0.000005
61344.300781	-0.026258	0.000000	-0.000000	-0.000022
61349.300781	-0.036908	0.000000	-0.000014	-0.000039
61354.199219	-0.045657	0.000000	-0.000035	-0.000049
61359.199219	-0.046658	0.000000	-0.000058	-0.000050
61364.101562	-0.025805	0.000000	-0.000028	-0.000027
61369.101562	0.019794	0.000000	0.000010	0.000036
61374.000000	0.018876	0.000000	0.000013	0.000028
61379.000000	-0.036456	0.000000	-0.000014	-0.000064
61383.898437	-0.073419	0.000000	-0.000051	-0.000124
61388.800781	-0.043653	0.000000	-0.000040	-0.000073
61393.800781	0.037107	0.000000	0.000015	0.000044
61398.699219	0.059534	0.000000	0.000077	0.000093
61403.601562	-0.015330	0.000000	0.000066	0.000004
61408.500000	-0.153431	0.000000	0.000008	-0.000163
61413.398437	-0.157001	0.000000	-0.000025	-0.000163
61418.300781	0.022781	0.000000	0.000042	0.000044
61423.199219	0.255882	0.000000	0.000136	0.000314
61428.101562	0.346782	0.000000	0.000167	0.000396
61432.898437	0.276970	0.000000	0.000134	0.000307
61437.800781	0.118234	0.000000	0.000045	0.000130
61442.699219	0.016192	0.000000	-0.000041	0.000023
61447.500000	-0.012579	0.000000	-0.000049	-0.000007
61452.398437	-0.054158	0.000000	-0.000046	-0.000055
61457.300781	-0.107282	0.000000	-0.000057	-0.000104
61462.101562	-0.124210	0.000000	-0.000060	-0.000120
61466.898437	-0.121137	0.000000	-0.000061	-0.000123
61471.800781	-0.093191	0.000000	-0.000063	-0.000102
61476.601562	-0.046189	0.000000	-0.000044	-0.000056
61481.398437	-0.021682	0.000000	-0.000020	-0.000022
61486.300781	-0.006681	0.000000	0.000007	0.000010
61491.101562	-0.010568	0.000000	0.000018	-0.000001
61495.898437	-0.011232	0.000000	0.000015	-0.000004
61500.699219	-0.004848	0.000000	0.000006	-0.000005
61505.500000	-0.009787	0.000000	-0.000024	-0.000020
61510.300781	0.005174	0.000000	-0.000009	0.000017
61515.101562	-0.002172	0.000000	0.000004	0.000007
61519.898437	-0.005358	0.000000	0.000025	0.000012
61524.699219	-0.005146	0.000000	0.000021	0.000021
61529.398437	-0.014867	0.000000	0.000004	-0.000007
61534.199219	-0.003863	0.000000	0.000005	-0.000004
61539.000000	0.008162	0.000000	0.000017	0.000014
61543.699219	0.017141	0.000000	0.000013	0.000014
61548.500000	0.017822	0.000000	0.000004	0.000006
61553.199219	0.007624	0.000000	0.000016	0.000007
61558.000000	0.005956	0.000000	0.000023	0.000023
61562.699219	-0.003298	0.000000	0.000009	0.000001
61567.398437	-0.010333	0.000000	-0.000014	-0.000025
61572.101562	0.000048	0.000000	-0.000013	-0.000022
61576.898437	0.013801	0.000000	-0.000003	0.000013
61581.601562	0.007304	0.000000	0.000000	0.000003
61586.300781	0.003930	0.000000	0.000014	0.000000
61591.000000	-0.002430	0.000000	-0.000008	0.000002
61595.699219	-0.002815	0.000000	-0.000028	-0.000018
61600.398437	0.006923	0.000000	-0.000025	-0.000008
61605.101562	0.031062	0.000000	0.000011	0.000048
61609.699219	0.016973	0.000000	0.000010	0.000017
61614.398437	-0.001097	0.000000	0.000012	-0.000006
61619.101562	-0.009394	0.000000	-0.000006	-0.000016
61623.699219	-0.012854	0.000000	-0.000041	-0.000021
61628.398437	0.003240	0.000000	-0.000035	0.000001
61633.000000	0.001782	0.000000	-0.000008	-0.000009
61637.699219	0.012994	0.000000	0.000017	0.000001
61642.300781	0.028430	0.000000	0.000031	0.000035
61646.898437	0.029855	0.000000	0.000031	0.000045
61651.500000	0.023425	0.000000	0.000023	0.000050
61656.199219	0.018173	0.000000	-0.000004	0.000018
61660.800781	0.013370	0.000000	-0.000006	0.000003
61665.398437	-0.000427	0.000000	-0.000004	-0.000010
61670.000000	-0.021882	0.000000	-0.000010	-0.000016
61674.500000	-0.038057	0.000000	-0.000023	-0.000025
61679.101562	-0.051176	0.000000	-0.000019	-0.000038
61683.699219	-0.042459	0.000000	-0.000016	-0.000036
61688.300781	-0.019692	0.000000	-0.000009	-0.000018
61692.800781	-0.011868	0.000000	-0.000002	-0.000025
61697.398437	0.000135	0.000000	0.000006	-0.000003
61701.898437	0.014629	0.000000	-0.000002	0.000012
61706.500000	0.014938	0.000000	-0.000013	-0.000002
61711.000000	0.004234	0.000000	-0.000018	-0.000020
61715.500000	-0.006826	0.000000	0.000000	-0.000029
61720.000000	-0.010924	0.000000	0.000004	-0.000020
61724.601562	-0.014893	0.000000	0.000003	-0.000017
61729.101562	0.024388	0.000000	0.000009	0.000044
61733.601562	0.052698	0.000000	0.000036	0.000078
61738.101562	0.045804	0.000000	0.000043	0.000071
61742.500000	0.032804	0.000000	0.000046	0.000055
61747.000000	0.003531	0.000000	0.000029	0.000025
61751.500000	-0.018762	0.000000	0.000007	-0.000016
61755.898437	-0.031210	0.000000	-0.000019	-0.000050
61760.398437	-0.021077	0.000000	-0.000020	-0.000058
61764.800781	-0.010590	0.000000	-0.000010	-0.000031
61769.300781	-0.009972	0.000000	-0.000011	-0.000012
61773.699219	0.005195	0.000000	-0.000006	0.000018
61778.101562	-0.000656	0.000000	-0.000005	0.000016
61782.500000	0.009869	0.000000	0.000017	0.000035
61786.898437	-0.002256	0.000000	0.000006	0.000003
61791.300781	-0.014022	0.000000	-0.000007	-0.000004
61795.699219	0.004917	0.000000	0.000015	0.000029
61800.101562	0.017435	0.000000	0.000005	0.000026
61804.500000	-0.007510	0.000000	-0.000007	-0.000022
61808.898437	-0.018568	0.000000	-0.000007	-0.000040
61813.199219	-0.015462	0.000000	-0.000007	-0.000025
61817.601562	-0.007682	0.000000	-0.000005	-0.000011
61821.898437	0.017236	0.000000	0.000008	0.000022
61826.199219	0.019899	0.000000	-0.000002	0.000024
61830.601562	-0.003013	0.000000	-0.000017	-0.000015
61834.898437	-0.010036	0.000000	-0.000007	-0.000012
61839.199219	-0.010066	0.000000	0.000007	-0.000014
61843.500000	0.015734	0.000000	0.000009	0.000010
61847.800781	0.031396	0.000000	0.000016	0.000034
61852.101562	0.033462	0.000000	0.000023	0.000048
61856.398437	0.022855	0.000000	-0.000006	0.000029
61860.601562	0.009352	0.000000	-0.000002	0.000006
61864.898437	0.002669	0.000000	0.000012	-0.000005
61869.101562	-0.009175	0.000000	-0.000004	-0.000040
61873.398437	0.001313	0.000000	-0.000007	-0.000026
61877.601562	0.029680	0.000000	0.000047	0.000050
61881.898437	0.028370	0.000000	0.000053	0.000066
61886.101562	0.004172	0.000000	0.000061	0.000052
61890.300781	-0.065749	0.000000	0.000063	-0.000014
61894.500000	-0.157208	0.000000	-0.000009	-0.000131
61898.699219	-0.233250	0.000000	-0.000081	-0.000235
61902.898437	-0.220804	0.000000	-0.000106	-0.000228
61907.000000	-0.117457	0.000000	-0.000080	-0.000118
61911.199219	0.063154	0.000000	-0.000028	0.000067
61915.398437	0.250404	0.000000	0.000052	0.000263
61919.500000	0.341939	0.000000	0.000084	0.000333
61923.699219	0.274598	0.000000	0.000046	0.000248
61927.800781	0.166506	0.000000	0.000022	0.000131
61931.898437	0.043196	0.000000	-0.000006	0.000018
61936.101562	-0.044500	0.000000	-0.000039	-0.000071
61940.199219	-0.069617	0.000000	-0.000031	-0.000087
61944.300781	-0.078953	0.000000	-0.000045	-0.000101
61948.398437	-0.071906	0.000000	-0.000027	-0.000088
61952.500000	-0.053347	0.000000	-0.000017	-0.000059
61956.601562	-0.025370	0.000000	-0.000011	-0.000025
61960.601562	-0.022449	0.000000	-0.000008	-0.000022
61964.699219	-0.015859	0.000000	-0.000011	-0.000026
61968.800781	-0.021238	0.000000	-0.000026	-0.000035
61972.800781	-0.012158	0.000000	-0.000015	-0.000010
61976.800781	0.005443	0.000000	0.000004	0.000015
61980.898437	0.004625	0.000000	-0.000004	0.000006
61984.898437	0.008124	0.000000	0.000007	0.000006
61988.898437	0.011837	0.000000	0.000012	0.000008
61992.898437	0.010933	0.000000	0.000005	0.000018
61996.898437	-0.001024	0.000000	-0.000012	-0.000009
62000.898437	0.002201	0.000000	-0.000001	0.000017
62004.898437	-0.002365	0.000000	0.000012	0.000018
62008.898437	-0.030485	0.000000	0.000004	-0.000017
62012.898437	-0.021458	0.000000	-0.000004	-0.000006
62016.898437	-0.021386	0.000000	-0.000004	-0.000021
62020.800781	-0.000521	0.000000	0.000001	-0.000007
62024.800781	0.006834	0.000000	-0.000004	-0.000014
62028.699219	-0.002419	0.000000	-0.000006	-0.000005
62032.699219	-0.003681	0.000000	-0.000005	0.000003
62036.601562	-0.015508	0.000000	-0.000019	-0.000017
62040.500000	-0.024948	0.000000	-0.000008	-0.000018
62044.398437	-0.012463	0.000000	-0.000011	-0.000008
62048.398437	-0.013161	0.000000	-0.000019	-0.000021
62052.300781	0.002608	0.000000	-0.000012	-0.000009
62056.199219	0.000181	0.000000	-0.000004	-0.000019
62060.101562	-0.005515	0.000000	0.000012	-0.000014
62063.898437	-0.013166	0.000000	0.000016	-0.000004
62067.800781	-0.017378	0.000000	-0.000003	-0.000013
62071.699219	-0.033644	0.000000	-0.000025	-0.000051
62075.601562	-0.008322	0.000000	-0.000014	-0.000025
62079.398437	0.005440	0.000000	-0.000006	-0.000004
62083.300781	0.016940	0.000000	0.000012	0.000035
62087.199219	0.003416	0.000000	0.000040	0.000032
62091.000000	-0.008751	0.000000	0.000027	0.000012
62094.898437	-0.010405	0.000000	0.000015	0.000002
62098.699219	0.001973	0.000000	-0.000001	-0.000008
62102.500000	0.014785	0.000000	-0.000019	0.000001
62106.398437	0.007034	0.000000	-0.000034	-0.000010
62110.199219	0.006715	0.000000	-0.000022	-0.000004
62114.000000	0.015162	0.000000	0.000007	0.000011
62117.898437	0.004463	0.000000	0.000040	0.000032
62121.699219	-0.003767	0.000000	0.000013	0.000021
62125.500000	-0.008704	0.000000	-0.000024	-0.000020
62129.300781	-0.002077	0.000000	-0.000036	-0.000025
62133.101562	0.005332	0.000000	-0.000023	-0.000015
62136.898437	-0.003055	0.000000	0.000010	-0.000025
62140.699219	-0.001102	0.000000	0.000041	0.000013
62144.500000	0.003570	0.000000	0.000013	0.000040
62148.300781	0.002909	0.000000	-0.000041	0.000019
62152.101562	-0.014715	0.000000	-0.000065	-0.000038
62155.898437	-0.064874	0.000000	-0.000051	-0.000109
62159.699219	-0.078982	0.000000	-0.000048	-0.000121
62163.500000	-0.038141	0.000000	-0.000002	-0.000026
62167.300781	-0.011547	0.000000	0.000018	0.000032
62171.101562	0.029756	0.000000	0.000032	0.000059
62174.898437	0.015208	0.000000	0.000012	-0.000012
62178.601562	-0.035077	0.000000	-0.000012	-0.000108
62182.398437	-0.051887	0.000000	-0.000048	-0.000116
62186.199219	-0.051889	0.000000	-0.000083	-0.000063
62190.000000	0.041326	0.000000	-0.000055	0.000091
62193.800781	0.132338	0.000000	-0.000029	0.000154
62197.601562	0.142291	0.000000	0.000139	0.000212
62201.398437	0.066785	0.000000	0.000145	0.000131
